topic,relatedness,text,date,group,likes,reposts,views
социальная сфера,0.3014,"Harrastuksena sukututkimua / facebook  Kaija Jalasvirta  Äitini hengen pelasti laukku ryssä 1912. Hän sattuai tulemaan tupaan, kun äiti oli tukehtumassa kuivaan leivän palaan, jota suurеmmat lapset olivat hänen suuhunsa tunkemassa. Kauppa ryssä sieppasi hänet lattialta, ja riiputti jaloista ja taputti selkään, ja niin leipäpala irtosi kurkusta ja hän alkoi parkua. Eli pitkän elämän, 95 vuotiaaksi. Kiitos laukkuryssälle! Кайя Яласвирта Мою маму спас в 1912 году коробейник (laukkuryssä = обычно карельский торговец, занимавшийся разносной торговлей). Он случайно оказался у нас в доме, когда мама чуть было не задохнулась от куска хлеба, который старшие дети силком запихали ей в рот. Торговец схватил её с полу, поднял за ноги и постучал по спине, так что кусок хлеба вышел из глотки и она начала кричать. Прожила долгую жизнь, до 95 лет. Спасибо этому торговцу-рюссе!",2023-04-05 10:28:58,,31,0,1395
социальная сфера,0.3014,"КАРЕЛЬСКИЙ ОГОРОД: ПРЕДМЕТ ИЗ ФОНДОВ  ЦЕП (молотило)   Ручное орудие для обмолота (отделения зерна от колосьев) после жатвы.  XIX век.  Олонецкий уезд.  Дерево.  Кустарная работа.  139х10 см.   📌Цеп состоит из двух круглых, подвижно связанных концами, палок разной величины, связанных между собой. Более длинная палка (держалень, кадочка, приуз) служила рукоятью и делалась около 2 метров длины. На одном из концов ее вырезана головка с шейкой, где укреплён конец кожаного ремня. Другой конец ремня привязан к такой же головке другой, короткой палки (бича), которая к середине утолщена, а концы её сужены. При молотьбе цепом снопы зерновых культур укладывались параллельным рядами на гумне – очищенном от дерна и выровненном участке земли. Колосья каждых двух рядов снопов были обращены друг к другу.  Молотильщики, постепенно двигаясь вдоль рядов, поднимали и опускали цепы. При взмахивании рукоятью цепа бич, привязанный к ней, отлетал далеко вверх и в сторону, а при опускании с большой силой ударял по колосьям, выбивая из них зерна. Для увеличения силы удара ремень, связывавший рукоять с бичом, укреплялся на рукояти подвижно — таким образом, чтобы бич вместе с ремнем свободно вращался вокруг рукояти и при каждом взмахе цепом описывал в воздухе круг. Молотьба цепами была наиболее распространённым способом обмола зерновых культур вплоть до второй половины XIX века.  📷Цеп для обмолота зерновых. Кустарное производство, дерево, кожа. XIX век. Из фондов Олонецкого национального музея.   #Фондкультурныхинициатив #КарельскийОгород #Карелия #Олонец #ОлонецкийНациональныйМузей",2024-07-06 12:00:00,,18,1,788
социальная сфера,0.3014,"Kohta on KALEVALAN päivä. Kalevalahian on suomalaisen Elias Lönnrotin (Tolpon) karjalaisista runoloista yhteh kerätty eepossa. Ken tietäy ken ei tiijä, Elias syntyi Sammatissa, kylässä lähellä Helsinkie(80 km). Siellä se Lönnrotin kotitalo oli myöhemmin asetettu museiksi. Sen pidosta vastasi Suomen valtivo. Monies vuotta takaperin valtiolla ei ollun enyä rahua (40 000 euruo) maksua talon pidosta ja kultturiministeri sanoi karjalaisille Suomen järjestöille, että Kalevala on teijen, karjalaisien luomus, työ ihan hyvin voisitte maksua sen Lönnrotin talon pitokulut omasta rahasta. Tästä oli pakinua Karjalan Sivistysseuran kokouksessaki. Semmoini juttu...  Скоро день КАЛЕВАЛЫ. КАЛЕВАЛА это эпос, собранный воедино из карельских рун финном Элиасом Лё1ннротом (Толпо). Кто знает, кто нет - Элиас родился в местечке Самматти недалеко от Хельсинки (80 км). Позднее этот родной дом Лённрота был превращён в музей. За его содержание отвечало финское государство. Несколько лет тому назад у государства не было больше денег оплачивать содержание (40 000 евро) дома и министр культуры сказал карельским обществам Финляндии, что КАЛЕВАЛА это ваше, карельское, создание, вы вполне могли бы оплачивать расходы по содержанию дома Лённрота из своих средств. Об этом шла речь и на собрании Карельского Просветительского общества. Такая вот история...  http://kotikajaani.sitepaper.fi/sitepaper_root/pages/359_10.swf  Скандал в области культуры, связанный с тем, что Музейное ведоство объявило о прекращении финансирования содержания дома Лённрота (торппа Пайккари) в Самматти, закончился тем, что очень быстро была создана организация по спасению этого культурного наследия. В фонд вошли Общество Элиаса Лённрота, Общество КАЛЕВАЛА, КАРЕЛЬСКОЕ ПРОСВЕТИТЕЛЬСКОЕ ОБЩЕСТВО (б. Союз беломорских карел), Общество САМПО и Общество САММАТТИ, а также несколько других организаций.",2015-02-19 22:08:14,,1,1,0
социальная сфера,0.3014,"Harrastuksena sukututkimua / facebook  Kaija Jalasvirta  Äitini hengen pelasti laukku ryssä 1912. Hän sattuai tulemaan tupaan, kun äiti oli tukehtumassa kuivaan leivän palaan, jota suurеmmat lapset olivat hänen suuhunsa tunkemassa. Kauppa ryssä sieppasi hänet lattialta, ja riiputti jaloista ja taputti selkään, ja niin leipäpala irtosi kurkusta ja hän alkoi parkua. Eli pitkän elämän, 95 vuotiaaksi. Kiitos laukkuryssälle! Кайя Яласвирта Мою маму спас в 1912 году коробейник (laukkuryssä = обычно карельский торговец, занимавшийся разносной торговлей). Он случайно оказался у нас в доме, когда мама чуть было не задохнулась от куска хлеба, который старшие дети силком запихали ей в рот. Торговец схватил её с полу, поднял за ноги и постучал по спине, так что кусок хлеба вышел из глотки и она начала кричать. Прожила долгую жизнь, до 95 лет. Спасибо этому торговцу-рюссе!",2023-04-05 10:28:58,,31,0,1403
социальная сфера,0.3011,"Kumman kumma....nyt on mennyn enämmän sadua vuotta, hyö vasta nyt kerroisetaa tottua... Удивительное дело...прошло больше ста лет, а они только сейчас рассказали правду  Соякка из Валкъярви возит в Питер молоко, (разбавленное) водой, а Уккола из Кивеннапы - воду, (разбавленную) молоком.",2023-11-27 14:02:27,,9,0,490
социальная сфера,0.3011,"Kumman kumma....nyt on mennyn enämmän sadua vuotta, hyö vasta nyt kerroisetaa tottua... Удивительное дело...прошло больше ста лет, а они только сейчас рассказали правду  Соякка из Валкъярви возит в Питер молоко, (разбавленное) водой, а Уккола из Кивеннапы - воду, (разбавленную) молоком.",2023-11-27 14:02:27,,9,0,497
социальная сфера,0.3009,"🔑 Древние традиции, обычаи, приметы и поверья карелов  . ۞ Зимние святки (Vierissänkesk)  ~""~""~""~""~""~""~""~""~""~""~""~""~""~""~""~""~""~""~""~""~""~""~""~""~""~""~""~""~""~""~""~""~""~""~""~"" 🎭 «Календарные обряды карел XIX - начала XX в. Святочное ряжение»  Ряженых в Карелии называли хухляки (huhl’akat, kuhl’akat, huuhel’nikat),  у части людиков - smuutat (от рус. «смуты», «смутьяны»), а в западной части Калевальского р-на — kummat (от фин. и карел, kumma — «чудо»).  Были еще и некоторые локальные термины, например, в Тунгуде особую группу ряженых составляли буколицые.  Размалеванные и вымазанные сажей, с палками и поленьями они с шумом врывались в дома и устраивали потасовки.  Буколицые нападали и на другие артели «мирных» ряженых, а если «завидят на улице парнишек, то натолкают им полные штаны снега».  Для обозначения ряженых в вывернутых шубах, с волосами из пакли, такими же усами и бородой в тверских карельских деревнях существовал термин čuudot — чуды.  Известен он и в Карелии (д. Кимовары), глагол čuudittaa, т. e. 'чудиться' («на святках все что-нибудь чудится») общеупотребителен.  Чуды известны вепсам и коми и, возможно, имеют в своей основе этноним 'чудь, чуды', обозначающий некогда живший здесь полулегендарный народ, упоминание о котором можно встретить только в преданиях  Стоит упомянуть еще об одном термине из Сямозера — kruhl'atta, так здесь называли ряженых. В своем прямом значении слово употребляется для обозначения большой по объему ноши, копны.  «Была как хорошая копна, эдакая большая крухлятта» (Суоярви, д. Корписелькя).  ©А.П.Конкка, ""Календарные обряды карел XIX - начала XX в.  Святочное ряжение""",2025-01-06 17:30:00,,62,20,3675
социальная сфера,0.3008,"📝 Заонежский диалект ◦═◦═◦═◦═◦═◦═◦═◦═◦═◦═◦═◦═◦═◦═◦═◦═◦═◦═◦═◦═◦═◦═◦═◦═◦═◦═◦═◦═◦═◦═◦═◦═◦◦═◦═◦═◦ «Любимая покру́тушка» – так ласково называли в прошлом веке заонежане свою одежду. «Окрутиться» – одеться, нарядиться. «Окручена девушка хорошо», «Покрута, покру́тушка у ей хорошая…», «Матерный по́крут достался богатый…» – до сих пор можно услышать такие слова в заонежских деревнях.  http://kizhi.karelia.ru/library/ryabinin-1995/140.html   На снимках: Жительницы д. Петры современного Медвежьегорского района  сестры Трегубовы: Анастасия Ивановна и Анна Ивановна.  1903-1904 гг.",2017-10-25 15:03:31,,40,5,1406
социальная сфера,0.3007,"Ken osannou karjalan kielen, kuunnelkua АУДИОЗАПИСИssä tämä Sandra Stepanovan kertomus vanhasta karjalaisesta Sombadärvi-kylästä. Vanhalla kylän kalmismualla EI OLLU NI AINUTTA RISTIE, oltih patsahat, kummaisie sanotah vielä КАРЕЛЬСКИЕ СТОЛБЦЫ.",2012-09-03 17:31:35,,0,0,0
социальная сфера,0.3007,"Ken osannou karjalan kielen, kuunnelkua АУДИОЗАПИСИssä tämä Sandra Stepanovan kertomus vanhasta karjalaisesta Sombadärvi-kylästä. Vanhalla kylän kalmismualla EI OLLU NI AINUTTA RISTIE, oltih patsahat, kummaisie sanotah vielä КАРЕЛЬСКИЕ СТОЛБЦЫ.",2012-09-03 17:31:35,,0,0,0
социальная сфера,0.3006,"#карелия16районов    НЕДЕЛЯ ПРИОНЕЖСКОГО РАЙОНА Вилга. Новая и старая.  Все, что новое - хорошо забытое старое!  Нововилговское поселение включает в себя населенные пункты Машезеро, Лососинное, Новое Лососинное, Вилга ( второй по порядку административный центр Прионежья на короткий, правда, срок - 01.12. 2004 - 15.04.2005), Половина, Новая Вилга.  Само название - Вилга - относят по происхождению к слову valgei (пишу ливвиковск), равно ""белый""..  Но, например, в ливвиковском наречии есть слово VILGOI, молодой волк. Неизвестной масти😊  А вот название ПОЛОВИНА ... Принято считать, что этот топоним произошел по замеру отрезка пути, половина, мол!   Получается, старт город Петрозаводск, да+24 версты, да еще +24 , то равно Пряжа. А Половина как раз половинка дороги. Отсчет шел не от кольца у Силикатного, нет!😁  Хотя... как-то в Половине зашел разговор с очень древним жителем некогда ""настоящей"" Половины. И любопытное открылось - местные относили топоним к руслу Шуи-реки, там барыня-Шуя делает изгиб, ""колено"". Оно же POLVI (ливвиковск.).  Выдала ""коленце"" Шуя и побежала дальше к Онего Да, есть такое, правда!",2020-06-11 08:00:00,,10,0,177
социальная сфера,0.3005,"Karjalaisella naisella iät ti ajat oli suuri valta käsissä. Talvella tasauspäivänä kuta nyt pietäh rostuna naini karkoitti talven pimietä sekä viluo. У карельской женщины во все времена в руках была большая власть. Во время зимнего равноденствия, которое теперь считают рождеством, она прогоняла темень и холод зимы.:)",2016-12-27 16:19:40,,7,0,0
социальная сфера,0.3005,"Karjalaisella naisella iät ti ajat oli suuri valta käsissä. Talvella tasauspäivänä kuta nyt pietäh rostuna naini karkoitti talven pimietä sekä viluo. У карельской женщины во все времена в руках была большая власть. Во время зимнего равноденствия, которое теперь считают рождеством, она прогоняла темень и холод зимы.:)",2016-12-27 16:19:40,,7,0,0
социальная сфера,0.3004,"""Есть у слова «русь» и ещё одно значение, которое я не вычитал в книгах, а услышал из первых уст от живого человека. На севере, за лесами, за болотами, встречаются деревни, где старые люди говорят по-старинному.   Почти так же, как тысячу лет назад.   Тихо-смирно я жил в такой деревне и ловил старинные слова.   Моя хозяйка Анна Ивановна как-то внесла в избу горшок с красным цветком. Говорит, а у самой голос подрагивает от радости:   — Цветочек-то погибал. Я его вынесла на русь — он и зацвёл!  — На русь? — ахнул я.  — На русь, — подтвердила хозяйка.  — На русь?!  — На русь.   Я молчу, боюсь, что слово забудется, упорхнёт, — и нет его, откажется от него хозяйка. Или мне послышалось? Записать надо слово. Достал карандаш и бумагу. В третий раз спрашиваю:   — На русь?..   Хозяйка не ответила, губы поджала, обиделась. Сколько, мол, можно спрашивать? Для глухих две обедни не служат. Но увидела огорчение на моём лице, поняла, что я не насмехаюсь, а для дела мне нужно это слово. И ответила, как пропела, хозяйка:   — На русь, соколик, на русь. На самую, что ни на есть, русь.   Осторожней осторожного спрашиваю:   — Анна Ивановна, не обидитесь на меня за назойливость? Спросить хочу.  — Не буду, — обещает она.  — Что такое — русь?   Не успела она и рта открыть, как хозяин Николай Васильевич, что молчком грелся на печи, возьми да и рявкни:   — Светлое место!   Хозяйка от его рявканья за сердце взялась.   — Ой, как ты меня напугал, Николай Васильевич! Ты ведь болеешь, и у тебя голоса нет... Оказывается, у тебя и голосок прорезался.   А мне объяснила честь по чести:   — Русью светлое место зовём. Где солнышко. Да всё светлое, почитай, так зовём. Русый парень. Русая девушка. Русая рожь — спелая. Убирать пора. Не слыхал, что ли, никогда?""   Станислав Тимофеевич Романовский (1931--1996) А ведь это ещё один аргумент в пользу поддерживаемой многими известными историками дореволюционной и современной России гипотезы,что князь Рюрик был призван новгородцами на княжение из близкой им,хоть и находящейся за морем Нево(Ладогой),Корелы.Там же был и похоронен в 879 г.",2018-10-22 08:44:50,,303,27,8628
социальная сфера,0.3004,"ФИННО-УГРЫ  Семь ✸ Финно-угры Рунета сегодня в 19:20 Не славянская Россия или страна Сицкарей  Часто приходится слышать, что Россия, мол, огромная, но все в ней одинаково. Ну есть Сибирь, есть Кавказ. Есть Урал. Есть Европейский Север. А от него и до Кавказа - все одно. Леса, поля, холмы, одинаковые люди, говорят одинаково, живут одинаково и пьют одну ее любимую. Вот там, у них, в Англии или в Италии - проехал 30 километров и говорят уже по другому, и дома по другому выглядят. Полная чушь, конечно.  Вот взять тверскую деревню Хребтово, что в Краснохолмском районе, километров 250 от Москвы. За нее сказать могу точно - у друзей там дача. Говорят там по карельски, а когда по русски, то вставляют странные карельские словечки; все там рыжие; избы у них не такие как у соседей. А если от Хребтово податься 30 километров на восток, в Ярославскую область, то попадаешь на речку Сить, в страну сицкарей, потомков веси, мери, карел и новгородцев  Подробнее - http://merjamaa.ru/news/brejtovskaja_volostnaja_respu..",2014-09-06 22:12:34,,0,0,0
социальная сфера,0.3004,"ФИННО-УГРЫ  Семь ✸ Финно-угры Рунета сегодня в 19:20 Не славянская Россия или страна Сицкарей  Часто приходится слышать, что Россия, мол, огромная, но все в ней одинаково. Ну есть Сибирь, есть Кавказ. Есть Урал. Есть Европейский Север. А от него и до Кавказа - все одно. Леса, поля, холмы, одинаковые люди, говорят одинаково, живут одинаково и пьют одну ее любимую. Вот там, у них, в Англии или в Италии - проехал 30 километров и говорят уже по другому, и дома по другому выглядят. Полная чушь, конечно.  Вот взять тверскую деревню Хребтово, что в Краснохолмском районе, километров 250 от Москвы. За нее сказать могу точно - у друзей там дача. Говорят там по карельски, а когда по русски, то вставляют странные карельские словечки; все там рыжие; избы у них не такие как у соседей. А если от Хребтово податься 30 километров на восток, в Ярославскую область, то попадаешь на речку Сить, в страну сицкарей, потомков веси, мери, карел и новгородцев  Подробнее - http://merjamaa.ru/news/brejtovskaja_volostnaja_respu..",2014-09-06 22:12:34,,0,0,0
социальная сфера,0.3004,"⏩ Секреты карельских топонимов:  почему Янисъярви можно назвать «тезкой» Онежского озера »»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Продолжаем разбираться в загадочных топонимах республики.  В этом нам помогают ученые КарНЦ РАН.  Название самого большого приладожского озера Янисъярви нередко связывают с финским словом янис «заяц», что в корне неверно. На самом деле загадка этого топонима решается просто и изящно: в его основе древнее саамское слово яне, что значит «большой». Он стоит в одном ряду с названием другого большого озера – Онежского, которое по-вепсски называется Янижъярв. В этом же ряду название села Янишполе – буквально «Онежская сторона» или «Онежская половина» старинного села Суна в устье одноименной реки.  Наука расшифровала истоки топонима Янисъярви уже по крайней мере четверть века назад. Но сторонники «заячьей» теории продолжают упорствовать. На днях они напомнили о себе на странице администрации главы Карелии «ВКонтакте», связав с зайцем название деревни Янис в составе Ляскельского поселения. На самом деле она названа по реке Янис или Янисйоки, вытекающей из Янисъярви   Ирма Муллонен, топонимист, доктор филологических наук, член-корреспондент РАН.",2023-02-16 11:55:00,,132,57,10253
социальная сфера,0.3003,"В ходе беседы с Г.В. было записано немало микротопонимической информации, среди которой особенно ценна старинная карельская микротопонимия, по большей части очевидно вытесненная русской (напр. было забыто карельское название Полянского озера – Агвиламба, отмеченное на карте 1863 года), но в отдельных случаях чудом сохранённая в памяти потомков давно обрусевших «кореляков»: Сóроль (место в лесу), Мёккушка (болото и горýшка), Писковáрушк",2017-09-16 13:58:59,,4,0,134
социальная сфера,0.3003,"В ходе беседы с Г.В. было записано немало микротопонимической информации, среди которой особенно ценна старинная карельская микротопонимия, по большей части очевидно вытесненная русской (напр. было забыто карельское название Полянского озера – Агвиламба, отмеченное на карте 1863 года), но в отдельных случаях чудом сохранённая в памяти потомков давно обрусевших «кореляков»: Сóроль (место в лесу), Мёккушка (болото и горýшка), Писковáрушк",2017-09-16 13:58:59,,4,0,134
социальная сфера,0.3,"▩ Карельские надворные постройки. ︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽︽  ◕ Амбары.  Из всех построек, тяготевших к человеческому жилью и входивших в крестьянскую усадьбу, хлебный амбар можно отнести к числу самых значительных. Главным образом, он строился для хранения зерна, продукта, жизненно важного для любой крестьянской семьи. Амбар должен был надежно уберечь его и от пожара, и от хищения, и от порчи. Кроме того, амбары предназначались для сбережения различного добра: в хлебном амбаре, в отдельном помещении, мог храниться домашний скарб, существовали амбары для рыбы и рыболовных снастей (кроме того, в лесах ставились охотничьи амбары– лабазы.  Амбар ставили в стороне от жилья и, вместе с тем, так, чтобы он всегда оставался на виду – где-нибудь перед окнами, рядом с огородом или напротив крыльца. При односторонней застройке амбары нередко выносились на противоположную сторону улицы, образуя нечто вроде ее второго ряда. Иногда их ставили за домами, «на задах» .  Чтобы защитить зерно от порчи, его необходимо было проветривать и оберегать от грызунов. Для этого сруб устанавливали на опоры, которыми могли служить крупные валуны или врытые в землю столбы, есть примеры сооружения хлебных амбаров «на воде». В нижней части дверного полотнища проделывали отверстие – лаз для кошки.    На снимке:  Карелы у амбара. Повенецкий уезд, Олонецкая губерния. 1901 год  Автор съёмки: И.А.Никольский",2021-02-09 12:16:00,,148,32,6330
социальная сфера,0.2998,"#ТерминыАрхитектуры #🏛  Ордер архитектурный   Определенное сочетание несущих и несомых частей стоечно-балочной конструкции, их структура и художественная обработка. Несущий элемент — колонна, состоящая из капители, ствола и базы. Несомые горизонтальные части составляют антаблемент, который образуют архитрав (нижняя часть), фриз (средняя часть) и карниз (верхняя выступающая часть).   📍Дорический ордер — один из основных архитектурных ордеров, для которого характерны сужающиеся кверху колонны с каннелюрами без баз и капитель в виде подушки. Является важнейшим элементом монументальных композиций классической архитектуры.   📍Ионический ордер — один из основных архитектурных ордеров, имеет стройную колонну с базой и стволом, прорезанным каннелюрами. Отличительной особенностью является капитель в виде подушки с двумя волютами. Фриз часто покрывался рельефом.   📍Коринфский ордер — наиболее утонченный среди архитектурных ордеров, для которого характерны изящные колонны с каннелюрами и базами, завершенные пышной капителью из узорчатых листьев и небольших волют.   📍Тосканский ордер — упрощенный вариант дорического ордера. Имеет колонну без каннелюр и гладкий фриз.",2024-04-12 15:09:10,,14,2,728
социальная сфера,0.2994,"Mikko Hartikaisen ainehistosta Из материалов Микко Хартикайнена НОВИНКИ ЛИТЕРАТУРЫ  КАЛЕВАЛА всегда была в Финляндии произведением политическим    В статье в разделе «Культура» в ХЕЛЬСИНГИН САНОМАТ от 28.3 писали, что «по ту сторону восточной границы» КАЛЕВАЛУ снова используют в качестве политического инструмента. В статье подвергли критике книгу братьев Бакулиных, в которой сказано, что финны «увели» карельский эпос.   Я не стану присоединяться ко всей критике в адрес братьев Бакулиных, но, по моему мнению, статья является предвзятой и однобокой. Странно обвинение карел в политизации, потому что КАЛЕВАЛА всегда была в Финляндии ПОЛИТИЧЕСКИМ ПРОИЗВЕДЕНИЕМ. Она была создана как финский проект общеевропейского националистического течения. И с тех пор её использовали в качестве подпорки финской национальной идеи, где она занимала центральное место.   Нельзя отрицать тот факт, что подавляющее количество рун собрано у карел, в Карелии и на карельском языке. Не стану утверждать, что традиция рунопения является исключительно карельской, но финского в этих рунах очень немного.   Проблемой является не Элиас Лённрот и скомпонованный им эпос, а то, В КАКОМ СВЕТЕ эпос рассматривается сегодня. Карелоязычные ВСЕГДА ПОДВЕРГАЛИСЬ В ФИНЛЯНДИИ ГОНЕНИЯМ и у нас до сих пор нет на родине (в Финляндии – прим.) законного статуса. В этом контексте воспринимается как издёвка то, что произведение, созданное на карельском материале, празднуется (в Финляндии – прим.) как основа финской ментальности в то же время практически не упоминая карел.   Культурное присвоение произошло не во времена Лённрота, оно произошло здесь и сейчас, каждый раз, когда о КАЛЕВАЛЕ говорят как о ФИНСКОМ КУЛЬТУРНОМ ДОСТИЖЕНИИ, а карел вообще не упоминают. Если назвать КАЛЕВАЛУ чисто карельской представляется проблематичным, почему ту же проблематичность не видят тогда, когда её называют исключительно финской?   В статье в «Хельсингин Саномат» также обошли стороной то, что это беспокоит не только карел по восточную сторону границы, но и нас здесь, в Финляндии. И присвоение КАЛЕВАЛЫ также беспокоит и нас.   Не стану утверждать, что у финнов нет права наслаждаться КАЛЕВАЛОЙ и воодушевляться ею. Я только хочу, чтобы БЫЛО ПРИЗНАНО ЕЁ КАРЕЛЬСКОЕ ПРОИСХОЖДЕНИЕ и чтобы, говоря о КАЛЕВАЛЕ, нас не обходили молчанием, как это делается, например, в сфере школьного образования, в общественных диспутах и законодательстве.     Туомо Кондие, Йоенсуу.",2019-03-06 12:31:40,,8,2,436
социальная сфера,0.2994,"Mikko Hartikaisen ainehistosta Из материалов Микко Хартикайнена НОВИНКИ ЛИТЕРАТУРЫ  КАЛЕВАЛА всегда была в Финляндии произведением политическим    В статье в разделе «Культура» в ХЕЛЬСИНГИН САНОМАТ от 28.3 писали, что «по ту сторону восточной границы» КАЛЕВАЛУ снова используют в качестве политического инструмента. В статье подвергли критике книгу братьев Бакулиных, в которой сказано, что финны «увели» карельский эпос.   Я не стану присоединяться ко всей критике в адрес братьев Бакулиных, но, по моему мнению, статья является предвзятой и однобокой. Странно обвинение карел в политизации, потому что КАЛЕВАЛА всегда была в Финляндии ПОЛИТИЧЕСКИМ ПРОИЗВЕДЕНИЕМ. Она была создана как финский проект общеевропейского националистического течения. И с тех пор её использовали в качестве подпорки финской национальной идеи, где она занимала центральное место.   Нельзя отрицать тот факт, что подавляющее количество рун собрано у карел, в Карелии и на карельском языке. Не стану утверждать, что традиция рунопения является исключительно карельской, но финского в этих рунах очень немного.   Проблемой является не Элиас Лённрот и скомпонованный им эпос, а то, В КАКОМ СВЕТЕ эпос рассматривается сегодня. Карелоязычные ВСЕГДА ПОДВЕРГАЛИСЬ В ФИНЛЯНДИИ ГОНЕНИЯМ и у нас до сих пор нет на родине (в Финляндии – прим.) законного статуса. В этом контексте воспринимается как издёвка то, что произведение, созданное на карельском материале, празднуется (в Финляндии – прим.) как основа финской ментальности в то же время практически не упоминая карел.   Культурное присвоение произошло не во времена Лённрота, оно произошло здесь и сейчас, каждый раз, когда о КАЛЕВАЛЕ говорят как о ФИНСКОМ КУЛЬТУРНОМ ДОСТИЖЕНИИ, а карел вообще не упоминают. Если назвать КАЛЕВАЛУ чисто карельской представляется проблематичным, почему ту же проблематичность не видят тогда, когда её называют исключительно финской?   В статье в «Хельсингин Саномат» также обошли стороной то, что это беспокоит не только карел по восточную сторону границы, но и нас здесь, в Финляндии. И присвоение КАЛЕВАЛЫ также беспокоит и нас.   Не стану утверждать, что у финнов нет права наслаждаться КАЛЕВАЛОЙ и воодушевляться ею. Я только хочу, чтобы БЫЛО ПРИЗНАНО ЕЁ КАРЕЛЬСКОЕ ПРОИСХОЖДЕНИЕ и чтобы, говоря о КАЛЕВАЛЕ, нас не обходили молчанием, как это делается, например, в сфере школьного образования, в общественных диспутах и законодательстве.     Туомо Кондие, Йоенсуу.",2019-03-06 12:31:40,,8,2,436
социальная сфера,0.2994,"Kuva: Alkuperäinen Bomban talo Suojärvellä, 1930-luvun alku, Historian ja Karjalan Liiton kuvakokoelma, Museovirasto  На фото: оригинальный дом Бомбиных в Суоярви (начало 1930-х гг.). Фотоархив Карельского союза, Музейное ведомство.  Suojärven suvut /facebook Ari Kolehmainen  Huikean mielenkiintoisia uusia DNA-tuloksia Suojärveltä  Знаменитый род Бомбиных из Суоярви (Куйкканиеми) известен своим карельским домом и его копией, построенной в Нурмесе. На основании результатов генетической экспертизы Y-DNA111 являются, видимо, выходцами из Саво (гаплогруппа N) и ближе всего к роду Вяяняненов из Рантасалми  ВЯЯНЯНЕН Вильо Ниссиля считает, что фамилия связана с фамилиями ""русского"" происхождения, что означало карела, православного (греческой веры).  Suojärven Kuikkaniemen kuuluisa Bomban/Bombinin suku on tunnettu myös Bomban karjalaistalosta ja siitä kopiona on Nurmekseen rakennettu Bomban talo. Bombinit näyttävät Y-DNA111 tuloksen perusteella olevan savolaislähtöistä N-haploa nekin ja menevät kaikkein lähimmäs Rantasalmelta lähtöisin olevaa Väänästen sukua.   VÄÄNÄNEN Viljo Nissilä on arvellut nimen liittyvän Venäjä-nimiin, venäläisellä on tarkoitettu paitsi ""venäläistä"", myös ""karjalaista"", "" kreikanuskoista""",2025-01-16 22:30:44,,72,4,1747
социальная сфера,0.2993,"НАКОНЕЦ-ТО! Koiralla lembi nenäššä / У собаки слава на кончике носа  После долгих согласования КАРЕЛЬСКАЯ лайка обрела СВОЕ ИМЯ официально!  Осталось только сделать то же самое с kyykkä, ведь карельские городки официально утверждены как ""финские"", и, говорят, безвозвратно....",2020-01-10 12:28:07,,11,0,64
социальная сфера,0.2991,📜 Страницы истории Карелии ─► Лу́мива́ара  ▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰ 🆕 Lumivaara mustavalkoisin kuvin ennen vuotta 1939.,2021-05-17 16:00:02,,65,29,2557
